movie_id,title,imdb_id,avg_rating,user_tags,top_relevant_tags
132952,Sarfarosh (1999),200087,3.7386363636363638,"Crime, Patriotism, police, terrorism",
133229,Court (2014),3717068,3.391304347826087,"acting, award winning, court, courtroom, courtroom drama, direction, indian legal system, marathi, realistic, rivetting, social commentary",
133389,Piku (2015),3767372,3.466666666666667,"Drama, Shoojit Sircar, amitabh bachan, bollywood, cinematography, comedy, constipation, deepika padukone, desi, drama, excellent actors, hindi, old age life","father daughter relationship, bollywood, family drama, feel-good, road trip"
133695,Ankhon Dekhi (2014),3614516,3.4444444444444446,"Atmospheric, Existential Crisis, Great Acting, Philosophical, Sanjay Mishra, Story, Thoughtful, family drama, high concept, hindi, old delhi, rajat kapoor",
133697,Gulaal (2009),1261047,3.6666666666666665,"Politics, Suspense, acting, anurag kashyap, direction, story",
133699,Black Friday (2004),400234,3.6956521739130435,"Anurag Kashyap, based on novel or book, bomb attack, bomb planting, crime, docudrama, drama, netflix streaming, noir, real, terrorism, terrorist",
133767,Andaz Apna Apna (1994),109117,3.580357142857143,"laxative, romantic rivalry","bollywood, funniest movies, comedy, india, amazing photography"
133769,Hera Pheri (2000),242519,3.5873015873015874,"Akshay Kumar, Comedy, Paresh Rawal, Priyadarshan, bollywood, comedy, remake","bollywood, comedy, indians, great acting, funniest movies"
133949,Fugly (2014),3683702,3.0,,
134178,Detective Byomkesh Bakshy (2015),3447364,3.782608695652174,"Dibakar Banerjee, Story, Sushant Singh Rajput, Swastika Mukherjee, detective, sherlock holmes, suspense",
134180,Badlapur (2015),3678782,3.433333333333333,"bollywood, nawazuddin siddiqui, revenge, sriram raghavan, unconventional",
134182,Holiday (2014),2556308,3.0405405405405403,"A.R. Murugadoss, Action, Akshay Kumar, Atmospheric, Intelligence, National Security, Thriller, soldier, war",
134230,Wake Up Sid (2009),1324059,3.65,bollywood,
134232,Mission Kashmir (2000),248185,2.8461538461538463,,
134234,Lakshya (2004),323013,3.5925925925925926,"army, awol, chance meeting, discipline, domineering father, following dream, military academy, pakistan vs india, rescue team, spoiled child, spoiled son, terrorist",
134236,Iqbal (2005),453729,3.6,bollywood,
134238,Ghulam (1998),190419,2.9,,
134240,Rangeela (1995),114234,3.2,"actor, bollywood",
134330,Bombay Talkies (2013),2797242,2.9375,"anthology, woman director",
134332,Bhool Bhulaiyaa (2007),995031,3.3620689655172415,"bollywood, remake",
134334,Phir Hera Pheri (2006),419058,3.3958333333333335,,
134336,Mohra (1994),110546,2.5714285714285716,,
134338,Sarkar Raj (2008),490210,3.090909090909091,corruption,
134340,Ek Ajnabee (2005),457875,3.357142857142857,,
134342,Sarkar (2005),432047,3.75,"corruption, political corruption, politics",
134344,Hulchul (2004),437238,3.5,remake,
134346,Samay: When Time Strikes (2003),384491,5.0,,
134352,1942: A Love Story (1994),109010,2.5,"british, musical, revolutionary",
134354,Nayak: The Real Hero (2001),291376,3.611111111111111,"political activism, political assassination, politician, power politics",
134356,Virasat (1997),120456,3.857142857142857,"Drama, Foreign",
134593,Maqbool (2003),379370,3.0,"bombay india, hoodlum, shakespeare",
134777,Jab Tak Hai Jaan (2012),2176013,3.240740740740741,"Katrina Kaif, True Love, bollywood, fall in love, romance, shahrukh khan, yash chopra",
134779,Mere Brother Ki Dulhan (2011),1740710,3.0,"himachal pradesh india, new delhi india, punjab, punjab india",
134781,I Hate Luv Storys (2010),1667838,3.0357142857142856,"bombay india, india, love triangle, new zealand",
134815,Happy Ending (2014),3017412,2.8,"Govinda, Romedy, Saif Ali Khan, boring",
134867,Tanu Weds Manu (2011),1694542,3.517543859649123,"Aanand Rai, Anand L Rai, Fun, Jimmy Shergil, Madhavan, Mahavan, Romedy, bollywood, kangana Ranaut, rom-com","feel-good, bollywood, feel good movie, good music, india"
135204,Madras Cafe (2013),2855648,3.5238095238095237,"Alternate History, Drama, Intelligence, National Security, Screenplay, Shoojit Sircar, army intelligence, assassination attempt, cupboard, india, sri lanka, war correspondent",
135224,Hamari Adhuri Kahaani (2015),3483612,2.7142857142857144,,
135494,B.A. Pass (2013),2408040,3.9285714285714284,"Noir, Tragedy, male prostitute, neo-noir, sex",
135500,Gabbar Is Back (2015),2424988,2.789473684210526,"Action, Akshay Kumar, Shruti Hassan, Story, Vigilante",
135555,Bluffmaster! (2005),476527,1.7727272727272727,,
135583,Bhoot (2003),341266,3.4,,
135587,Raat (1992),266875,3.75,supernatural,
135589,1920 (2008),1301698,3.0,"bollywood, horror",
135591,You Must Be Scared (2006),476649,2.625,"anthology, horror, murder",
135593,Darna Mana Hai (2003),349333,2.7777777777777777,horror anthology,
135601,Rockstar (2011),1839596,3.5714285714285716,"Aditi Rao Hyadri, Imtiaz Ali, Love, Musical, Nargis Fakhri, Ranbir Kapoor, Reltionships, Story, musical, rebellious youth, rock musical, rockstar, rumi  ",
135603,Rock On!! (2008),1230165,3.7142857142857144,bollywood,
135725,Shiva (1989),248428,3.5833333333333335,,
135729,Main Khiladi Tu Anari (1994),110438,2.55,,
135731,Jungle (2000),251756,4.5,"kidnapping, ransom demand",
135733,Prahaar: The Final Attack (1991),102701,4.25,,
135735,Sehar (2005),477857,3.3333333333333335,,
135737,Zakhm (1998),211126,2.75,,
135761,Kaminey (2009),1274295,3.7083333333333335,india,
135763,Company (2002),296574,3.5625,"independent film, organized crime",
135765,Vishwaroopam (2013),2199711,2.72,"Cinematography, Jaideep Ahlawat, Kamal Hassan, Rahul Bose, Spy, Storyline, Terrorism, Thriller, army intelligence, bomb, india, new york, osama bin laden, terrorist plot",
135767,Omkara (2006),488414,3.7222222222222223,"bollywood, shakespeare, suspense",
135769,Baadshah (1999),211934,3.4761904761904763,"Amrish Puri, Comedy, Johnny Lever, Mistaken Identity, Shahrukh Khan, Story",
135771,Koyla (1997),136352,2.5,,
135773,Shool (1999),220757,4.0,,
135775,Ghayal (1990),99652,3.1666666666666665,"loss of loved one, murder, revenge",
135777,Golmaal (2006),495034,3.6666666666666665,"comedy, comedy team, dream girl, stupidity",
135781,Saheb Biwi Aur Gangster (2011),2073070,4.0,,
135783,Gadar: Ek Prem Katha (2001),284137,3.85,,
135789,Shaitan (2011),1836912,3.888888888888889,"drug abuse, drugs and addiction",
135791,Awara Paagal Deewana (2002),319020,2.75,"Paresh Rawal, bollywood",
135795,Mardaani (2014),3495000,3.0789473684210527,bollywood,
135797,Shootout at Lokhandwala (2007),811066,3.1666666666666665,,
135799,Josh (2000),151150,2.5357142857142856,,
135819,Raakh (1989),290820,3.0,,
135823,Dhoom 3 (2013),1833673,2.6956521739130435,"Aamir Khan, Hindi, bank heist, bank robber, circus, heist, motorcycle chase, sequel",
135829,Dhoom 2 (2006),441048,3.2916666666666665,"Action, Con, Hrithik Roshan, Story, adventure, bollywood, brazil, buddy cop, disguise, heist, motorcycle chase, robbery, sequel",
135837,Ram Gopal Varma Ki Aag (2007),473310,0.8333333333333334,"gangster, police officer, war",
135839,Shahid (2013),2181831,3.5454545454545454,"Great Acting, Great Direction, Judiciary, Sensitive, Surreal, based on true story, biography, courtroom drama",
135841,Siddharth (2013),2932606,3.8,"factory, factory worker, hindi",
135875,Queen (2014),3322420,3.774390243902439,"Europe, India, faminism, feminism, friendship, great soundtrack, independence","bollywood, indians, women, india, feel-good"
135919,Bhoothnath Returns (2014),3531852,3.4583333333333335,"political satire, sitcom",
136491,Ishqiya (2010),1345777,3.5357142857142856,"Acting, Arshad Warsi, Bold, Naseeruddin Shah, Story, Vidya Balan, con",
136493,Chandni Bar (2001),267363,3.5,,
136497,Khosla Ka Ghosla! (2006),466460,3.8392857142857144,"Anupam Kher, Boman Irani, Direction, Social Commentary, Story, bollywood",
136848,Shabd (2005),409527,2.5,"Goa, infidelity, long, too long, typewriter, writer's block",
136986,Dil (1990),99429,3.125,bollywood,
137112,Once Upon a Time in Mumbaai (2010),1395054,2.9761904761904763,"Ajay Devgan, Atmospheric, Dialogues, Emraan Hashmi, Gangster, Milan Luthria, Organised Crime, bombay india, crime boss, criminal past, india, mafia",
137490,Three Daughters (Teen Kanya) (1961),55508,3.3333333333333335,,
137593,Hooligan (1998),497915,5.0,"funny, gangsters, revenge",
137920,Bombay Velvet (2015),2979920,2.95,"bollywood, boxer, gangster, jazz, noir, organized crime",
138232,Aalavandhan (2001),294264,3.0625,"brother, identical twins, killer, psychopath, schizophrenia, violence",
138804,Finding Fanny (2014),3142688,2.6,x-aru,
139148,Bajrangi Bhaijaan (2015),3863552,3.5357142857142856,"India, Pakistan, drama, india, lost child, mountains, mute girl, parent-children relationship, road trip, touching, x-var","bollywood, india, drama, indians, touching"
139205,Tanu Weds Manu Returns (2015),2140465,3.418918918918919,"Anand L Rai, Kangana Ranaut, double role, romedy",
139865,Qissa: The Tale of a Lonely Ghost (2013),2334779,2.5,"Irrfan Khan, Partition, Punjabi, ghost, obsession, slow",
140142,Bhuvan Shome (1969),64086,2.8333333333333335,psychological drama,
141058,Manjhi The Mountain Man (2015),3449292,3.6052631578947367,"Great Acting, Inspiration, Love, Nawazuddin Siddiqui, Optimistic, True story, acting, bihari, bollywood, corruption, exploitation, good, mountain, uncommon, will",
141060,Fly Away Solo (2015),4635372,3.5428571428571427,"Drama, Great Direction, Neeraj Ghaywan, Richa Chadda, Sanjay Mishra, Story, Surreal, Vicky Kaushal, caste system, guilt, love, ring, sexual encounter, small town, train",
141100,Sujata (1960),53319,3.8333333333333335,"Castism, Love, Responsibility",
141102,Devdas (1955),47990,3.0,"Drama, Family, Love, Pain",
141120,Brothers (2015),3802576,2.772727272727273,"Akshay Kumar, Brother Relationship, Karan Malhotra, Sidharth Malhotra, Story, bollywood",
141162,Taxi No. 9 2 11: Nau Do Gyarah (2006),476884,3.3846153846153846,,
141201,Death of a Doctor (1991),345177,4.75,,
141203,Aakrosh (1980),80322,3.375,,
141702,Drishyam (2015),4430212,3.6691176470588234,"Ajay Devgan, Police Brutality, Tabu, Thriller, blackmail, car, false evidence, family, hidden camera, murder, phone, police, remake","bollywood, investigation, amazing cinematography, police investigation, murder mystery"
141704,Phantom (2015),3469244,2.75,"car chase, espionage, revenge, soldier, terrorist",
142030,Zid (2014),4228746,2.5,"crime reporter, erotic thriller, goa, hit-and-run, love triangle, obsession, vertigo",
142382,Agneepath (2012),1849718,3.3333333333333335,"bold man, musical, shaved head",
142384,Cocktail (2012),2168910,3.4285714285714284,"friends, friendship",
142570,Dor (2006),824316,4.1,,
142677,Lootera (2013),2224317,3.5714285714285716,"Direction, Great Acting, Ranveer Singh, Sonakshi Sinha, artist, based on short story, love, painter",
142817,Apaharan (2005),451631,3.25,"Ajay devgan, Crime, Nana Patekar, Politics, Prakash Jha, Social Commentary",
142823,Baazigar (1993),106333,3.8666666666666667,"Abbas Mastan, Shahrukh Khan, Story, bollywood",
142825,Sparsh (1980),79938,4.5,"Drama, Naseeruddin Shah, Om puri, Shabana Azmi, Social Commentary, blind, teacher, woman director",
142829,The Dirty Picture (2011),1954206,3.0,"Based on a true story, Coming of the age, Drama, Emraan Hashmi, Vidya Balan, biography",
142831,Garam Masala (2005),453671,3.176470588235294,"Akshay Kumar, Comedy, Priyadarshan, remake",
142833,Chup Chup Ke (2006),464160,3.4583333333333335,"Comedy, Paresh Rawal, Priyadarshan, Rajpal Yadav, bollywood",
142835,Dulhe Raja (1998),210659,3.25,"Comedy, David Dhawan, Govinda, Hilarious, Johny Lever, Kadar Khan",
142837,Mr. & Mrs. Khiladi (1997),162480,1.8333333333333333,"Akshay Kumar, Comedy, Kadar Khan",
143164,Silsila (1981),83081,3.5,,
143565,A Prayer for Rain (2013),839742,3.75,,
144684,Dharam Sankat Mein (2015),4354740,3.9,"hindu, islam, nation of islam, sikh",
144686,Chupke Chupke (1975),72783,3.769230769230769,bollywood,
144934,Go Goa Gone (2013),2436516,3.28125,"hindi, zombie, zombie apocalypse",
144984,Pyaar Ka Punchnama 2 (2015),4430136,2.9375,,
145496,Delhi Safari (2012),1172587,2.8,bollywood,
145498,Matrubhoomi (2003),379375,4.0,,
146110,Padosan (1968),63404,3.409090909090909,bollywood,
146112,Ittefaq,64506,4.0,,
146114,Mera Naam Joker (1972),66070,3.7,"bollywood, circus clown, love, romance",
146116,Haathi Mere Saathi (1971),272118,3.0,,
146118,Benaam (1974),71205,3.0,,
146120,Jadu Tona (1977),245977,2.0,"black magic, demonic possession, evil spirit",
146122,Baton Baton Mein (1979),157339,3.0,bollywood,
146124,Beloved Enemy (1979),79355,2.0,werewolf,
146126,Khubsoorat (1980),244585,3.5,bollywood,
146128,Red Rose (1980),156014,3.5,"bollywood, whodunit",
146130,Saboot (1980),253618,2.5,bollywood,
146132,Naram Garam (1981),82796,4.5,bollywood,
146134,Jaane Bhi Do Yaaro (1983),85743,3.4166666666666665,"Comedy, Corruption, India, Naseeruddin Shah, Om Puri, Pankaj Kapur, Satish Kaushik, Sattire, Social Commentary, bollywood, india",
146136,Masoom (1983),85913,4.125,bollywood,
146138,Hero (1983),123102,1.5,,
146140,Rang Birangi (1983),86170,3.0,bollywood,
146142,The Old Temple (1984),253514,2.5,bollywood,
146144,Khamosh (1985),89413,1.0,"investigation, murder, police",
146146,Arjun (1985),266260,2.3333333333333335,,
146148,Chameli Ki Shaadi (1986),90812,3.0,,
146150,Anubhav (1986),395453,3.0,erotic movie,
146152,Karma (1986),91328,2.7857142857142856,bollywood,
146154,Tahkhana (1986),260411,2.5,bollywood,
146156,Mr India (1987),93578,3.6052631578947367,"orphanage, super power",
146158,Tezaab (1989),96252,3.75,"bollywood, india, kidnapping, musical",
146160,Maalamaal (1988),300160,2.5,,
146162,Veerana (1988),260494,2.5,,
146164,Maine Pyar Kiya (1989),100095,3.625,"love of one's life, musical",
146166,Bandh Darwaza (1990),259877,2.5,bollywood,
146168,Shaitani Ilaaka (1990),261296,2.5,,
146170,Saajan (1991),102825,2.9166666666666665,"bollywood, musical",
146172,100 Days (1991),101244,1.0,bollywood,
146174,Phool Aur Kaante (1991),254683,1.5,,
146176,Heart (1992),267617,1.5,,
146178,Jo Jeeta Wohi Sikandar (1992),104561,3.5357142857142856,,
146180,Suryavanshi (1992),105500,1.3333333333333333,,
146182,Chamatkar (1992),126234,2.8333333333333335,,
146184,Aankhen (1993),106204,2.6666666666666665,,
146186,Hum Hain Rahi Pyar Ke (1993),107166,3.9,,
146188,King Uncle (1993),107321,2.7857142857142856,,
146190,Khal Nayak (1993),107311,1.4,bollywood,
146192,Waqt Hamara Hai (1993),290331,1.3333333333333333,,
146216,Suhaag (1994),111308,0.75,,
146218,Krantiveer (1994),110280,3.5,,
146220,Gopi Kishan (1994),109922,3.0,bollywood,
146222,Baazi (1995),121989,3.0,,
146224,Barsaat (1995),112459,2.5,,
146226,Takkar (1995),135666,2.0,,
146228,Sapoot (1996),135641,1.0,,
146230,Khamoshi: The Musical (1996),116763,3.6666666666666665,"amazon prime, deaf-mute",
146232,Loafer (1996),116898,3.1666666666666665,"escape, murder, police, revenge, violence",
146234,Raja Hindustani (1996),117437,2.2857142857142856,bollywood,
146236,Jeet (1996),116690,1.8333333333333333,,
146238,Agni Sakshi (1996),115484,1.5,"dark dramedy, psycho, psychopath",
146240,Ghatak: Lethal (1996),116407,2.9,,
146242,Chachi 420 (1997),233422,3.2857142857142856,"dance director, divorcee, landlord, marketplace, nanny, rich woman poor man, sexual humor",
146244,Dil To Pagal Hai (1997),118983,3.3863636363636362,"bollywood, musical",
146246,Bhai (1997),135161,0.5,,
146248,Judwaa (1997),119428,3.0,bollywood,
146250,Gupt: The Hidden Truth (1997),119239,2.7142857142857144,,
146252,Daud (1997),118931,2.6,bollywood,
146254,Aflatoon (1997),225029,2.1666666666666665,,
146256,Bade Miyan Chote Miyan (1998),118673,2.5555555555555554,,
146258,China Gate (1998),210609,2.1666666666666665,,
146260,Pyaar Kiya To Darna Kya (1998),173080,2.888888888888889,,
146262,Soldier (1999),211634,3.0,,
146358,Taal (1999),152836,3.0357142857142856,,
146360,Hum Saath Saath Hain (1999),216817,3.0,,
146362,Jaanam Samjha Karo (1999),226847,1.5,,
146364,Dil Kya Kare,216707,1.0,,
146366,Kaun (1999),195002,3.0625,"one location movie, psychological thriller, serial killer",
146368,Pyaar Koi Khel Nahin (1999),209263,1.5,,
146370,Hogi Pyar Ki Jeet,281913,1.25,,
146372,Biwi No. 1 (1999),207341,2.1666666666666665,"cheating husband, india, photo model, plan, plan gone wrong, wife husband relationship",
146374,Hello Brother (1999),233856,2.75,"ghost, romantic comedy",
146376,Kartoos (1999),220594,1.25,,
146378,Mast (1999),214931,2.0,obsessed fan,
146380,Kachche Dhaage (1999),206067,1.25,,
146382,Deewane (2000),255097,2.0,,
146384,Dhadkan (2000),255111,2.75,,
146386,Khiladi 420 (2000),255305,1.0,,
146388,Kurukshetra (2000),255309,2.0,,
146390,Mela (2000),232079,2.2142857142857144,,
146392,Refugee (2000),250690,2.9285714285714284,,
146394,Kya Kehna (2000),250483,2.875,,
146396,Fiza (2000),248012,2.642857142857143,"jihad, laughing, loss of loved one, love, racial tension, suicide",
146398,Bicchoo (2000),252277,1.75,,
146400,Har Dil Jo Pyar Karega... (2000),250415,2.0833333333333335,salman khan,
146402,Pukar (2000),218533,2.75,,
146404,Beti No. 1 (2000),286504,1.0,,
146406,Khauff (2000),220596,1.5,,
146408,Jis Desh Mein Ganga Rehta Hai (2000),263491,1.75,"comedy, family, romance, villager",
146410,Hum To Mohabbat Karega (2000),249588,1.5,,
146412,Badal (2000),247944,1.5,,
147024,Prem Ratan Dhan Payo (2015),3595298,2.1315789473684212,"Bhai ki movie, Rajshree Movies, Salman Khan, Salman Khan rocks again, Sonam Kapoor, colorful, comedy, family, musical, romance, visually appealing",
147055,Chashme Buddoor (1981),82162,2.5,"bollywood, woman director",
147940,Tamasha (2015),3148502,3.4285714285714284,"Deepika Padukone, Drama, Imtiaz Ali, Ranbir Kapoor, Social Commentary, Thought Provoking, nonlinear timeline, storytelling",
148058,Talvar (2015),4934950,3.6470588235294117,"Atmospheric, Great Acting, Great Direction, Mystery, Real Incident, Story, woman director",
148066,Pestonjee (1988),95857,4.0,"adultery, male friendship",
148070,Mary Kom (2014),3001638,3.409090909090909,"biography, boxing, sporting event, women boxer",
148811,The Legend of Bhagat Singh (2002),319736,4.071428571428571,,
149606,Bajirao Mastani (2015),3735246,3.5348837209302326,"battle, beautiful, love, warrior",
149670,Namastey London (2007),795434,3.3,"bollywood, hindi",
150268,Dilwale (2015),4535650,2.5,mafia family,
150296,Guzaarish (2010),1438298,3.076923076923077,"bodily disabled person, love, romance",
150320,Raavan (2010),1334470,2.6923076923076925,"dancer, fight, forest, gun, hindu mythology, kidnapping, loss of loved one, love triangle, manhunt, marriage, mythology, police, polygraph, rope bridge, waterfall",
150322,Paa (2009),1532957,3.738095238095238,,
150340,Khoobsurat (2014),3554418,3.2777777777777777,,
150344,Bang Bang (2014),2905838,2.8333333333333335,"bollywood, car chase, dancing, heist, hindi, jewel heist, jewel thief, london england, motorcycle chase, remake, rescue, revenge, secret agent",
151459,Airlift (2016),4387040,3.4296875,"Action, Non-fiction, Surreal, Thriller, War, akshay kumar, based on a true story, evacuation, hindi, india, iraq war, real story, war","indians, india, bollywood, based on true story, based on a true story"
151461,Fitoor (2016),4399594,2.125,"artist, dancing, love",
151547,Daawat-e-Ishq (2014),3398052,3.4166666666666665,,
151617,Water (2014),2708550,3.5,,
151804,X: Past Is Present (2015),5207116,2.75,"Acting, Atmospheric, Confused, Experimental, Screenplay, Story, Style",
151963,Ajnabee (2001),278291,2.9444444444444446,bollywood,
151965,Jodi No.1 (2001),278522,2.5,,
151967,Pyaar Tune Kya Kiya,281102,1.75,,
151969,Style (2001),306855,2.35,,
151971,Love Ke Liye Kuch Bhi Karega (2001),287537,1.6666666666666667,"kidnapping, ransom demand, remake",
151973,Mujhe Kucch Kehna Hai (2001),284328,1.5,,
151975,Albela (2001),118578,1.25,,
151977,Yaadein (2001),248617,2.5,,
151979,Indian (2001),300028,2.625,,
151981,Tum Bin (2001),290326,2.6666666666666665,"death, drama, love, love triangle, romance",
151983,Aashiq (2001),273406,1.5,,
151985,Yeh Raaste Hain Pyaar Ke (2001),292740,0.8333333333333334,,
151987,Aamdani Atthanni Kharcha Rupaiya (2001),305173,1.5,,
151997,Titli (2014),3019620,3.0454545454545454,,
152011,Anjaana Anjaani (2010),1499201,3.25,"bollywood, drama, love, suicide attempt",
152067,Neerja (2016),5286444,3.6486486486486487,"Ram Madhvani, Real Story, Sonal Kapoor, airplane hijacking, based on a true story, flight attendant, hijacking",
152222,Agnivarsha: The Fire and the Rain (2002),326722,4.0,,
152338,Humraaz (2002),326576,2.8,,
152340,Aap Mujhe Achche Lagne Lage (2002),247911,1.1,,
152342,road (2002),315632,0.5,,
152344,Sur (2002),332766,3.25,"musical, woman director",
152346,EK Chotti Si Love Story (2002),331479,1.8333333333333333,erotic movie,
152348,Hum Kisi Se Kum Nahin (2002),320097,1.3333333333333333,bollywood,
152350,Na Tum Jaano Na Hum (2002),248216,1.3,bollywood,
152352,Makdee (2002),341455,3.875,"children, witch",
152354,Deewangee (2002),337971,2.5,,
152356,Raaz (2002),307873,3.625,,
152358,Jaani Dushman: Ek Anokhi Kahani (2002),326983,1.3888888888888888,,
152360,Maine Dil Tujhko Diya (2002),326600,0.5,,
152362,Saathiya (2002),330843,3.1785714285714284,bollywood,
152364,Kaante (2002),294662,3.2777777777777777,,
152455,The Cook (1972),68257,3.8333333333333335,bollywood,
152499,Hisss (2010),1244093,1.6,"monster, pregnancy craving, sanke, snake, snake bite, snake woman, snakes, woman director",
152557,Traffic Signal (2007),819810,2.5,,
152593,Bhagam Bhag (2006),805184,2.8846153846153846,,
152689,Mastizaade (2016),3726012,1.0714285714285714,,
152808,Main Madhuri Dixit Banna Chahti Hoon!,374848,1.25,,
152810,Jaal: The Trap (2003),340178,2.2,,
152812,Calcutta Mail (2003),366276,1.875,"flashback sequence, murder, politician, railway station, train",
152814,Dhund: The Fog,353351,0.5,bollywood,
152816,Chura Liyaa Hai Tumne (2003),345043,0.5,,
152818,Saaya (2003),371922,1.25,,
152820,Qayamat: City Under Threat (2003),364621,0.75,remake,
152822,Khel (2003),371775,1.5,"betrayal by friend, detective, frame up, friendship, love triangle",
152824,LOC: Kargil (2003),347416,2.9,bollywood,
152826,Hawa (2003),369516,0.5,rape,
152828,Ishq Vishk (2003),362771,2.75,,
152830,Khushi (2003),348656,0.875,romance,
152832,Zameen (2003),382385,2.642857142857143,,
152834,Sin (2003),399942,1.8333333333333333,woman director,
152836,Gangaajal (2003),373856,3.4761904761904763,"Ajay Devgan, Bihar, Political Criminals",
152868,Murder (2004),405507,2.9285714285714284,indian,
152870,Khakee (2004),347332,3.0714285714285716,"Crime, Police, Violence, bollywood",
152872,Fida (2004),422236,2.0,,
152874,Madhoshi (2004),430328,1.25,,
152876,Krishna Cottage (2004),408976,1.4,,
152878,Kismat (2004),391274,1.0,,
152880,Garv: Pride and Honour (2004),415003,2.55,,
152882,Rudraksh (2004),366985,1.7142857142857142,,
152884,Vaastu Shastra,416282,1.75,,
152886,Deewaar: Let's Bring Our Heroes Home (2004),387989,2.6875,,
152888,Asambhav (2004),368580,1.5,"bollywood, double cross, kidnapping, secret agent, shootout, switzerland",
152890,Ek Hasina Thi (2004),352314,1.7,"framed for a crime, framed for murder, revenge",
152892,Bardaasht (2004),409724,2.3333333333333335,,
152894,Lakeer - Forbidden Lines (2004),426075,1.0,,
152896,Taarzan: The Wonder Car (2004),435437,2.2666666666666666,"hindi, india, indian",
152898,Plan (2004),364604,1.4,,
152900,Dil Ne Jise Apna Kahaa (2004),396563,0.6666666666666666,,
152902,Rakht (2004),418096,1.6666666666666667,,
152904,Run (2004),411815,2.6666666666666665,,
152978,Kaal (2005),415908,2.0,,
152980,Deewane Huye Paagal (2005),444781,2.4285714285714284,"dubai, scientist",
152982,Kyaa Kool Hai Hum (2005),456500,2.0,bollywood,
152984,No Entry (2005),451833,3.107142857142857,bollywood,
152986,Bose: The Forgotten Hero (2005),349878,2.75,,
152988,Maine Pyaar Kyun Kiya (2005),451803,2.4375,bollywood,
152990,Vaah! Life Ho Toh Aisi! (2005),475645,2.3,,
152992,Naina (2005),443594,2.125,"horror, surgery",
152994,Kalyug (2005),499041,3.0,,
152996,Shikhar (2005),475627,1.5,,
152998,Chocolate: Deep Dark Secrets (2005),454431,2.1666666666666665,,
153000,Kyon Ki... (2005),451787,2.1,,
153006,Karam (2005),444849,1.875,bollywood,
153008,Tango Charlie (2005),444913,3.0,,
153012,Aashiq Banaya Aapne (2005),477253,1.0,,
153020,Waqt: The Race Against Time (2005),390614,2.4375,"Vipul Amrutlal Shah, bollywood",
153028,Zeher (2005),451983,2.25,"adultery, infidelity",
153030,Socha Na tha (2005),451919,3.625,"comedy, friendship, romance",
153032,Dus (2005),415768,2.0,,
153034,D (2005),454435,0.5,"criminal underworld, organized crime",
153042,Elaan (2005),416712,0.5,,
153046,Page 3 (2005),443708,3.5,bollywood,
153052,Chaahat Ek Nasha... (2005),447890,1.5,,
153260,Silent Waters (2003),357283,3.3333333333333335,woman director,
153538,Gangster (2006),495032,2.9,,
153540,Bhoot Unkle (2006),897413,0.5,,
153542,Naksha (2006),813540,2.4166666666666665,,
153546,Woh Lamhe (2006),833561,2.0,,
153548,Fight Club: Members Only (2006),456413,1.5,,
153550,Pyaar Ke Side Effects (2006),480572,3.1,bollywood,
153552,Malamaal Weekly (2006),476805,2.9642857142857144,,
153554,36 China Town (2006),477252,2.9166666666666665,bollywood,
153556,Corporate (2006),488381,2.75,,
153558,Tom  Dick And Harry (2006),476888,0.875,,
153560,Shiva (2006),831816,0.5,"police corruption, whistleblower",
153562,Jaane Hoga Kya (2006),827714,0.5,"clone, doctor",
153766,Welcome (2007),488798,3.25,bollywood,
153768,No Smoking (2007),995740,3.3,"chain smoking, cigarette, cigarette smoking, smoking",
153770,Dil Dosti Etc (2007),1099196,2.0,,
153772,Dus Kahaniyaan (2007),823451,2.75,woman director,
153774,The Train: Some Lines Shoulder Never Be Crossed... (2007),995827,0.5,,
153776,Awarapan (2007),1020937,2.1666666666666665,,
153778,Good Boy  Bad Boy (2007),489486,1.5833333333333333,"hindi, india, indian",
153780,Bheja Fry (2007),1014672,3.53125,bollywood,
153782,MP3: Mera Pehla Pehla Pyaar (2007),860454,2.75,,
153784,Dhol (2007),995035,2.4375,"friendship, remake",
153790,Bachna Ae Haseeno (2008),1182972,3.142857142857143,bollywood,
153792,Fashion (2008),964516,3.022727272727273,"black money, drug abuse, drug use, sexual obsession",
153794,Camaraderie (2008),1185420,3.342857142857143,"Bollywood, Hindi, bollywood, miami",
153796,Krazzy 4 (2008),1182908,1.2857142857142858,,
153798,Bhoothnath (2008),991346,3.4210526315789473,"flashback, ghost",
153800,Halla Bol (2008),892874,2.7,"Social commentary, bollywood",
153804,Golmaal Returns (2008),1092005,2.3181818181818183,"bollywood, stupidity",
153806,Jannat (2008),1216300,3.1875,,
153816,Tashan (2008),995752,1.4166666666666667,,
153824,Karzzzz (2008),1156148,1.1666666666666667,musical,
153826,Y.M.I. - Yeh Mera India (2009),1002963,4.25,,
153961,99 (2009),1370429,4.5,bollywood,
153963,The Stoneman Murders (2009),1183946,4.0,,
153996,All The Best (2009),1433905,2.375,"bollywood, debt, mistaken identity, plan gone wrong",
154015,Kisna (2005),396690,3.3333333333333335,Bittersweet,
154075,Dabangg (2010),1620719,2.6666666666666665,"bollywood, fight, hindi, india, police officer",
154077,Khatta Meetha (2010),1455811,2.590909090909091,"akshay  kumar, bollywood",
154085,Kaalo (2010),1808221,1.5,,
154154,Shor in the City (2011),1916728,5.0,,
154158,No One Killed Jessica (2011),1734110,3.727272727272727,candlelight vigil,
